ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;GZRN4219 Плащ для девочек Зеленый(12);Плащ для девочек. Новая ткань с деликатным сатиновым блеском. Плащ на тонком подкладе. Рекомендуемый температурный режим не ниже +10°С. Курточная ткань с двусторонним водоотталкивающим покрытием. Прямой силуэт с регулировкой понизу эластиком со стоппером. Двухшовный неотстегивающийся капюшон с регулировкой объема шнуром и стоппером отделан декоративной рибаной. Застежка тракторная молния с серебряным покрытием, разъёмная сверху и снизу. По талии подрез, из-под которого по переду выглядывают большие клапаны с крупными люверсами и декоративной репсовой лентой с люрексом. Карманы вертикальные прорезные с листочкой. По центру рукава расположена тесьма из голограммных переворачивающихся пайеток. Манжета рукава из полосатой рибаны. Перед плаща декорирован принтом с вышивкой переливающимися двусторонними пайетками. Перевод Блестящее будущее. Будь первой. . Светоотражающие элементы в боковых швах и на спинке изделия.Состав: 100%полиэстер, подклад: 100%полиэстерВозрастная группа: Дети  (7-11)Сезон: ВеснаКоллекция: КРУИЗНЫЙ АУТФИТ;1662.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196154103.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196154121.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196154142.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196154164.jpg;"7"
;GZRN3049 Плащ для девочек Синий(41);Плащ-парка для девочек. Температурный режим: до +10°С. Классическая парка. Спинка с перепадом длины.Уменьшен плечевой пояс парки для девочек, что делает силуэт более девичьим и хрупким. Плотная и хорошо держащая форму курточная ткань с водоотталкивающим покрытием. Неотстегивающийся двухшовный капюшон с цельнокроеной стойкой.Трикотажный воротник из рибаны. Кожаные стопперы и двухцветный шнур — для регулировки объема капюшона в лицевой части. Широкая ветрозащитная планка снаружи застёгивается на кнопки. Внутренняя планка, из двухцветной тесьмы, — с защитой подбородка от зажима тканевым стоппером. Пластиковая молния с металлическим слайдером. Более прочная и долговечная. Фиксирующая строчка предохраняет планку от «заедания» в процессе застегивания. На талии кулиска с резинкой. Объемные накладные карманы с клапанами на декоративных кнопках. Низ рукава на широкой резинке. Пата на кнопке. Кулиска по низу парки. Пластиковые стопперы и двухцветный шнур — для регулировки объема куртки. Регулировка объема по размеру бедер.Состав: 100%хлопок, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: КАНИКУЛЫ НЕПОСЕДЫ;978.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196154323.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196154341.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196154362.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196154374.jpg;"3"
;GZVM3221 Жилет для девочек Розовый(37);Жилет для девочек. Рекомендуемый температурный режим не ниже +5°С. Жилет двусторонний утепленный на синтепоне 60гр/м2 в два слоя 120гр/м2. Горизонтальная отстрочка. Воротникстойка. Тракторная молния с двусторонним пуллером, что позволяет удобно застегивать жилет с любой стороны. Пуллер из репсовой тесьмы. Пройма обработана эластичным пайпингом. Карманы в рельефах с обеих сторон. Мягкий стойкий принт.Состав: 100%полиэстер, подклад: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: MY DREAMS;880.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196218513.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196218531.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196218552.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196218574.jpg;"3"
;GZNW3135 Комбинезон для девочек Серый(40);Комбинезон для девочек. Рекомендуемый температурный режим: не ниже -25°С. Комбинезон зимний на мембране. Новая конструкция. Мембранная ткань. Утеплитель Fellex. Флисовый подклад. Двухшовный неотстегивающийся капюшон с регулировкой объема. Тракторные молнии. Широкая ветрозащитная планка на липе. Спинка по талии присборена на внутреннюю резину. Манжеты рукавов и брючин на резинке. Область колена и нижняя часть спинки усилены более плотной тканью. Боковые карманы на молнии, с ограничителями. Антискользящая резинка на муфтах брюк. Съемные силиконовые штрипки. Световозвращающие элементы.Состав: мембрана 100%полиэстер, вставка: 100%нейлон, подклад: 100%полиэстер, утеплитель: феллекс 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЗимаКоллекция: ЦВЕТ НАСТРОЕНИЯ JEANS;2444.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196220073.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220081.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220102.jpg;"3;4;5"
;GZNW3137 Комбинезон для девочек Серый(40);Комбинезон для девочек. Рекомендуемый температурный режим: не ниже -25°С. Комбинезон зимний на мембране. Новая конструкция. Мембранная ткань. Утеплитель Fellex. Флисовый подклад. Двухшовный неотстегивающийся капюшон с регулировкой объема. Тракторные молнии. Широкая ветрозащитная планка на липе. Спинка по талии присборена на внутреннюю резину. Манжеты рукавов и брючин на резинке. Область колена и нижняя часть спинки усилены более плотной тканью. Боковые карманы на молнии, с ограничителями. Антискользящая резинка на муфтах брюк. Съемные силиконовые штрипки. Световозвращающие элементы.Состав: мембрана 100%полиэстер, вставка: 100%нейлон, подклад: 100%полиэстер, утеплитель: феллекс 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЗимаКоллекция: ЛЕД И РОЗЫ;2346.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196220123.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220141.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220152.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220174.jpg;"3;4;5;6"
;GZNW3138 Комбинезон для девочек Изумрудный(14);Комбинезон для девочек. Рекомендуемый температурный режим: не ниже -25°С. Комбинезон зимний на мембране. Новая конструкция. Мембранная ткань. Утеплитель Fellex. Флисовый подклад. Двухшовный неотстегивающийся капюшон с регулировкой объема. Тракторные молнии. Широкая ветрозащитная планка на липе. Спинка по талии присборена на внутреннюю резину. Манжеты рукавов и брючин на резинке. Область колена и нижняя часть спинки усилены более плотной тканью. Боковые карманы на молнии, с ограничителями. Антискользящая резинка на муфтах брюк. Съемные силиконовые штрипки. Световозвращающие элементы.Состав: мембрана 100%полиэстер, вставка: 100%нейлон, подклад: 100%полиэстер, утеплитель: феллекс 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЗимаКоллекция: ЗАЧАРОВАННАЯ;2249.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196220193.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220201.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220222.jpg;"3;4;5;6"
;GZNW3197 Комбинезон для девочек Джинс(10);Зимний комбинезон для девочек из мембранной ткани. Наполнитель Fellex G-TYPE 260 г/м2. Флисовый подклад по стану, в капюшоне и на воротнике. Подклад из тонкого полиэстера в рукавах и штанинах - для легкого надевания. Область колен и нижняя часть спинки усилены более плотной тканью. Свободный объем, рукав реглан. Двухшовный отстегивающийся капюшон на кнопках, с регулировкой объема, декорирован полосатой рибаной с люрексом. Широкая ветрозащитная планка на липе и кнопках. Спинка по талии присборена на внутреннюю резину. Манжеты рукавов и брючин на резинке. Боковые карманы на молнии. НОВИНКА! Внутри комбинезона эластичные принтованные лямки, чтобы была возможность снимать только верхнюю часть. Антискользящая резинка на муфтах брюк. Съемные силиконовые штрипки. Световозвращающие канты в проймах переда и спинки. Рекомендуемый температурный режим: не ниже -25°С.Состав: мембрана 100%полиэстер, вставка: 100%нейлон, подклад: 100%полиэстер, утеплитель: феллекс 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЗимаКоллекция: ЗДЕСЬ РАСТУТ ЭДЕЛЬВЕЙСЫ;2444.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196220373.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220391.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220402.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220424.jpg;"3;4;5"
;GZOW3196 Полукомбинезон для девочек Темно-синий(54);Полукомбинезон с высокой грудкой и спинкой для девочек. Утеплитель синтепон 200 гр/м2. Пояс на резинке. Неотстегивающиеся лямки из резины с золотистым люрексом и текстом, с регулировкой по длине. Перевод: Одеваться, чтобы впечатлять. Колени и верх задней части брюк усилены более плотной тканью. Антискользящая резинка на муфтах брюк. Съемные силиконовые штрипки. Рекомендуемый температурный режим: не ниже -25°С.Состав: 100%полиэстер, вставка: 100%нейлон, подклад: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЗимаКоллекция: DERZKAYA;978.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196220493.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220511.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220532.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196220544.jpg;"3;4;5"
;GFQ3108 Шапка для девочек Ментол(27);Шапка для девочек.Состав: 95%хлопок 5%эластанВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: ONCE IN PROVENCE;137.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196255653.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196255671.jpg;"48-50;50-51"
;GFQ3110 Шапка для девочек Ментол(27);Шапка для девочек. Перевод принта  Выпендрежка.СтильСостав: 95%хлопок 5%эластанВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: ВЫПЕНДРЕЖКА;137.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196255743.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196255751.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196255772.jpg;"48-50;50-51"
;GFQ3111 Шапка для девочек Молочный(28);Шапка для девочек. Хлопковый трикотаж с эластаном, двухслойная, без отворота. Принт стойкий, мягкий, первод: Хорошо выгляжу, хорошо чувствую!Состав: 95%хлопок 5%эластанВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: LIMITED EDITION;118.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196262363.jpg;"48-50;50-51"
;GFQ3111/1 Шапка для девочек Лазурный(21);Шапка для девочек. Хлопковый трикотаж с эластаном, двухслойная, без отворота. Принт стойкий, мягкий, первод: Хорошо выгляжу, хорошо чувствую!Состав: 95%хлопок 5%эластанВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: LIMITED EDITION;137.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196262373.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262391.jpg;"48-50"
;GFQ3159 Шапка для девочек Розовый(37);Шапка для девочек. Трикотажная двойная шапочка без отворота. Красивый эластичный принт в виде крыльев с блестками.Состав: 95%хлопок 5%эластанВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: НАД ОБЛАКОМ ГОРТЕНЗИЙ;176.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196262483.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262501.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262512.jpg;"48-50"
;GFQ3219 Шапка для девочек Бирюза(4);Трикотажная шапка из тонкого эластичного хлопка декорирована нашивкой из бисера и переливающихся пайеток в виде птички колибри.Состав: 95%хлопок 5%эластанВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: КРУИЗНЫЙ АУТФИТ;216.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196262543.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262561.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262582.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262594.jpg;"48-50"
;GFQ3220/1 Шапка для девочек Белый(2);Шапка из эластичного хлопка без отворота. Allover принт с замаскированными в полосы мордочками кота. Декор из репсовой ленты с вытканными голографическими нитками котиком и надписью. Перевод Просто скажи неа.Состав: 95%хлопок 5%эластанВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: ПОТРЕНДИМ;137.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196262653.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262671.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262692.jpg;"48-50"
;GFQ4110 Шапка для девочек Ментол(27);Шапка для девочек. Перевод принта  Выпендрежка.СтильСостав: 95%хлопок 5%эластанВозрастная группа: Дети  (7-11)Сезон: ВеснаКоллекция: ВЫПЕНДРЕЖКА;137.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196262933.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262941.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196262962.jpg;"51-52"
;GFQ4219 Шапка для девочек Бирюза(4);Трикотажная шапка из тонкого эластичного хлопка декорирована нашивкой из бисера и переливающихся пайеток в виде птички колибри.Состав: 95%хлопок 5%эластанВозрастная группа: Дети  (7-11)Сезон: ВеснаКоллекция: КРУИЗНЫЙ АУТФИТ;245.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196263153.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196263171.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196263192.jpg;"51-52"
;GFQF3120 Шапка для девочек Красный(18);Повязка на голову для девочек с сочным принтом-вишнями.Состав: 50%хлопок 50%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЛетоКоллекция: ВИШНЕВЫЕ ПАРУСА;98.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196263493.jpg;"48-51"
;GFQF3121 Шапка для девочек Красный(18);Повязка на голову для девочек с живописным цветочным принтом.Состав: 50%хлопок 50%полиэстерВозрастная группа: Дети  (1-6)Сезон: ЛетоКоллекция: АПЕЛЬСИНОВЫЙ DOLCE;98.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196263513.jpg;"48-51"
;GFQF3183 Повязка на голову для девочек Оранжевый(31);Повязка на голову для девочек. Повязка-трансформер, которую можно носить как повязку, а можно расправить складки и закрыть голову от солнца. Стойкий мягкий принт.Состав: 100%хлопокВозрастная группа: Дети  (1-6)Сезон: ЛетоКоллекция: BEE HAPPY;98.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196263533.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196263551.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196263572.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196263584.jpg;"48-51"
;GFQF3184 Повязка на голову для девочек Желтый(11);Повязка трансформер можно носить как повязку, а можно расправить складки и закрыть голову от солнца. Стойкий мягкий принт с блёстками.Состав: 100%хлопокВозрастная группа: Дети  (1-6)Сезон: ЛетоКоллекция: LET'S GO YELLOW;98.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196263603.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196263621.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196263642.jpg;"48-51"
;GKQ3049 Шапка для девочек Синий(41);Мягкая, одинарная вязаная шапка. Сочетание контрастной ритмичной полоски с мягкой простой вязкой - гладью придают шапке неповторимости и особой уютности . Яркости шапки придает большой мягкий помпон оранжевого- желтого цвета.Состав: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: КАНИКУЛЫ НЕПОСЕДЫ;137.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196270803.jpg;"50-51"
;GKQ3077/1 Шапка для девочек Серый(40);Шапка для девочек. Вязаный подклад, аппликация в виде глазок.Состав: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ИНСТАКОТ;176.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196270873.jpg;"48-50;50-51"
;GKQ3077/2 Шапка для девочек Серый(40);Шапка для девочек. Шапка-капор, подклад из флиса. Два в одном: шапка и манишка! Декор - корона из страз, на макушке - ушки.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ИНСТАКОТ;324.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196270883.jpg;"50-51"
;GKQ3078 Шапка для девочек Молочный(28);Шапка вязаная на подкладе из флиса: декор- помпон из искусственного меха.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: В ПОИСКАХ БЕМБИ;196.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196270943.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196270961.jpg;"48-50"
;GKQ3078/2 Шапка для девочек Малиновый(25);Шапка вязаная - капор: декоративные стразы, помпоны из искусственного меха.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: В ПОИСКАХ БЕМБИ;324.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271003.jpg;"48-50;50-51"
;GKQ3108 Шапка для девочек Ментол(27);Шапка для девочек.Состав: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: ONCE IN PROVENCE;157.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271113.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271121.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271142.jpg;"48-50;50-51"
;GKQ3109/1 Шапка для девочек Розовый(37);Шапка для девочек. Вязаная шапка, двойная: два помпона из пряжи и вышивка в виде закрытых глазок.Состав: 100%акрил, подклад: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: СЛЕДУЙ ЗА МЕЧТОЙ!;216.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271223.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271231.jpg;"48-50;50-51"
;GKQ3110 Шапка для девочек Малиновый(25);Шапка для девочек. Шапка двойная: по переду изделия декорирована стразами.Состав: 100%акрил, подклад: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: ВЫПЕНДРЕЖКА;157.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271263.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271281.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271292.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271314.jpg;"48-50"
;GKQ3110/1 Шапка для девочек Ментол(27);Шапка для девочек. Шапка с отворотом: слегка вытянута вверх.Состав: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: ВЫПЕНДРЕЖКА;157.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271333.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271351.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271372.jpg;"48-50;50-51"
;GKQ3111 Шапка для девочек Молочный(28);Шапка для девочек. Вязаная, двойная, отворот-вязка резинка, нашивки.Состав: 100%акрил, подклад: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ВеснаКоллекция: LIMITED EDITION;196.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271393.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271411.jpg;"48-50;50-51"
;GKQ4049 Шапка для девочек Синий(41);Мягкая, одинарная вязаная шапка. Сочетание контрастной ритмичной полоски с мягкой простой вязкой - гладью придают шапке неповторимости и особой уютности . Яркости шапки придает большой мягкий помпон оранжевого- желтого цвета.Состав: 100%акрилВозрастная группа: Дети  (7-11)Сезон: ВеснаКоллекция: КАНИКУЛЫ НЕПОСЕДЫ;137.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271423.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271441.jpg;"51-52"
;GKQ4111 Шапка для девочек Молочный(28);Шапка для девочек. Вязаная, двойная, отворот-вязка резинка, нашивки.Состав: 100%акрил, подклад: 100%акрилВозрастная группа: Дети  (7-11)Сезон: ВеснаКоллекция: LIMITED EDITION;196.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271673.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271691.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271702.jpg;"51-52;52-53"
;GKQW3135 Шапка для девочек Розовый (37);Шапка для девочек. Вязаная шапка на подкладе из флиса, с отворотом. На отвороте нашивка с надписью Дизайн твоей мечты.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЦВЕТ НАСТРОЕНИЯ JEANS;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271723.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271741.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271762.jpg;"48-50;50-51"
;GKQW3135 Шапка для девочек Синий (41);Шапка для девочек. Вязаная шапка на подкладе из флиса, с отворотом. На отвороте нашивка с надписью Дизайн твоей мечты.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЦВЕТ НАСТРОЕНИЯ JEANS;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271783.jpg;"48-50;50-51"
;GKQW3135/1 Шапка для девочек Серый (40);Шапка для девочек. Шапка двойной вязки с отворотом, форма лопатка. На отвороте нашивка: по центру изделия декоративная лента с надписью Дизайн твоей мечты, закреплённая за металлическое кольцо.Состав: 100%акрил, подклад: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЦВЕТ НАСТРОЕНИЯ JEANS;216.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271803.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271821.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271842.jpg;"48-50;50-51"
;GKQW3135/2 Шапка для девочек Розовый (37);Шапка для девочек. Вязаная шапка-шлем, нашивка с надписью Дизайн твоей мечты: помпон из ниток.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЦВЕТ НАСТРОЕНИЯ JEANS;324.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271853.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271871.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271892.jpg;"48-50;50-51"
;GKQW3136 Шапка для девочек Розовый (37);Шапка для девочек. Шапка на подкладе из флиса, с отворотом. На отвороте нашивка.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: LIKE ЗА УЛЫБКУ;196.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271913.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271931.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271942.jpg;"48-50;50-51"
;GKQW3136/1 Шапка для девочек Молочный (28);Шапка для девочек. Вязаная шапка-шлем: два декоративных помпона из искусственного меха имитируют ушки панды: нашивка.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: LIKE ЗА УЛЫБКУ;352.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196271963.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271981.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196271992.jpg;"50-51"
;GKQW3137 Шапка для девочек Желтый (11);Шапка для девочек. Шапка двойной вязки с отворотом: вид вязки риб 3*3. Большой помпон, собранный из толстой пряжи. Нашивка в виде короны с серебряным люрексом и надписью Королева.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЛЕД И РОЗЫ;255.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196272063.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272081.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272102.jpg;"48-50;50-51"
;GKQW3137/1 Шапка для девочек Серый (40);Шапка для девочек. Шапка двойной вязки с отворотом: вид вязки риб 3*3. Декор: серебряное напыление и большой помпон, собранный из толстой пряжи.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЛЕД И РОЗЫ;255.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196272123.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272131.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272152.jpg;"48-50;50-51"
;GKQW3137/2 Шапка для девочек Серый (40);Шапка для девочек. Шапка двойной вязки с отворотом: вид вязки риб 3*3. Вышивка в виде кошачьей мордочки: декоративные ушки с искусственным мехом.Состав: 100%акрил, подклад: 100%акрилВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЛЕД И РОЗЫ;216.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196272173.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272191.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272212.jpg;"48-50;50-51"
;GKQW3137/3 Шапка для девочек Серый (40);Шапка для девочек. Вязаная шапка на подкладе из флиса. Обработка верхнего края шапки, в виде двух заложенных складок, позволяет создать образ кошечки, декорированы россыпью блестящих страз. Ушки с завязками, по переду шапки аппликация из страз, выложенная в виде короны.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЛЕД И РОЗЫ;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196272233.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272251.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272262.jpg;"48-50"
;GKQW3138 Шапка для девочек Малиновый (25);Шапка для девочек. Вязаная шапка на подкладе из флиса, с отворотом. Декоративные нашивки.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЗАЧАРОВАННАЯ;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196272283.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272301.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272322.jpg;"48-50;50-51"
;GKQW3138 Шапка для девочек Розовый (37);Шапка для девочек. Вязаная шапка на подкладе из флиса, с отворотом. Декоративные нашивки.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЗАЧАРОВАННАЯ;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196272333.jpg;"48-50;50-51"
;GKQW3138/1 Шапка для девочек Малиновый (25);Шапка для девочек. Вязаная шапка-капор на подкладе из флиса. Аппликация-бабочка из страз: помпон из искусственного меха.Состав: 100%акрил, подклад: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЗАЧАРОВАННАЯ;324.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196272353.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272371.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196272382.jpg;"48-50;50-51"
