ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;GFJS8118 Джемпер для девочек Белый(2);Джемпер для девочек полуприлегающего силуэта с длинным втачным рукавом из мягкой эластичной сетки. Рукав по окату с небольшой сборкой, объем рукава умеренный, книзу собран на манжету из основной ткани. Воротник узкая стойка с рюшей из сетки по верхнему краю. Сзади застежка на пуговицу. По переду настрочена кокетка из кружевного полотна с фестонным краем. По центру стойки декоративный бантик из репсовой ленты.Состав: 93%хлопок 7%эластан, вставка:1 85%нейлон 15%эластан, вставка:2 90%полиамид 10%эластанВозрастная группа: Дети  (12-14)Сезон: ШколаКоллекция: ШКОЛА;934.0;15;;https://optom-brend.ru/image/data/transfer/pelican/GFJS8118_%D0%91%D0%95%D0%9B%D0%AB%D0%99%282%29_4.jpg https://optom-brend.ru/image/data/transfer/pelican/GFJS8118%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9-2.jpg;"12;13"
;GFJS8117 Джемпер для девочек Белый(2);Джемпер для девочек полуприлегающего силуэта. Воротник узкая стойка с рюшей из основной ткани по верхнему краю. Сзади застежка на петлю пуговицу. Перед с отрезной кокеткой, по центру которой имитация планки с пуговицами. По краям вдоль планки вшиты рюши из основной ткани. Бантик из репсовой ленты закреплен пуговицей из жемчуга со стразами, застежка на кнопку сзади воротника.Состав: 93%хлопок 7%эластанВозрастная группа: Дети  (12-14)Сезон: ШколаКоллекция: ШКОЛА;934.0;15;;https://optom-brend.ru/image/data/transfer/pelican/GFJS8117%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9-1.jpg https://optom-brend.ru/image/data/transfer/pelican/GFJS8117%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9-2.jpg;"12;13"
;GFJS8117 Джемпер для девочек Светло-серый(53);Джемпер для девочек полуприлегающего силуэта. Воротник узкая стойка с рюшей из основной ткани по верхнему краю. Сзади застежка на петлю пуговицу. Перед с отрезной кокеткой, по центру которой имитация планки с пуговицами. По краям вдоль планки вшиты рюши из основной ткани. Бантик из репсовой ленты закреплен пуговицей из жемчуга со стразами, застежка на кнопку сзади воротника.Состав: 93%хлопок 7%эластанВозрастная группа: Дети  (12-14)Сезон: ШколаКоллекция: ШКОЛА;934.0;15;;https://optom-brend.ru/image/data/transfer/pelican/GFJS8117_%D0%A1%D0%92%D0%95%D0%A2%D0%9B%D0%9E_%D0%A1%D0%95%D0%A0%D0%AB%D0%99%2853%29_1.jpg https://optom-brend.ru/image/data/transfer/pelican/GFJS8117_%D0%A1%D0%92%D0%95%D0%A2%D0%9B%D0%9E_%D0%A1%D0%95%D0%A0%D0%AB%D0%99%2853%29_2.jpg;"13"
;GFJS8113 Джемпер для девочек Светло-серый(53);Джемпер для девочекСостав: 93%хлопок 7%эластанВозрастная группа: Дети  (12-14)Сезон: ШколаКоллекция: ШКОЛА;992.0;15;;https://optom-brend.ru/image/data/transfer/pelican/GFJS8113_%D0%A1%D0%92%D0%95%D0%A2%D0%9B%D0%9E_%D0%A1%D0%95%D0%A0%D0%AB%D0%99%2853%29_1.jpg https://optom-brend.ru/image/data/transfer/pelican/GFJS8113_%D0%A1%D0%92%D0%95%D0%A2%D0%9B%D0%9E_%D0%A1%D0%95%D0%A0%D0%AB%D0%99%2853%29_2.jpg;"12;13;14"
;GFJS7117 Джемпер для девочек Белый(2);Джемпер для девочек полуприлегающего силуэта. Воротник узкая стойка с рюшей из основной ткани по верхнему краю. Сзади застежка на петлю пуговицу. Перед с отрезной кокеткой, по центру которой имитация планки с пуговицами. По краям вдоль планки вшиты рюши из основной ткани. Бантик из репсовой ленты закреплен пуговицей из жемчуга со стразами, застежка на кнопку сзади воротника.Состав: 93%хлопок 7%эластанВозрастная группа: Дети  (7-11)Сезон: ШколаКоллекция: ШКОЛА;818.0;15;;https://optom-brend.ru/image/data/transfer/pelican/GFJS7117%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9-1.jpg https://optom-brend.ru/image/data/transfer/pelican/GFJS7117%D0%B1%D0%B5%D0%BB%D1%8B%D0%B9-2.jpg;"10;11;7;8;9"
;GFJS7117 Джемпер для девочек Светло-серый(53);Джемпер для девочек полуприлегающего силуэта. Воротник узкая стойка с рюшей из основной ткани по верхнему краю. Сзади застежка на петлю пуговицу. Перед с отрезной кокеткой, по центру которой имитация планки с пуговицами. По краям вдоль планки вшиты рюши из основной ткани. Бантик из репсовой ленты закреплен пуговицей из жемчуга со стразами, застежка на кнопку сзади воротника.Состав: 93%хлопок 7%эластанВозрастная группа: Дети  (7-11)Сезон: ШколаКоллекция: ШКОЛА;818.0;15;;https://optom-brend.ru/image/data/transfer/pelican/GFJS7117_%D0%A1%D0%92%D0%95%D0%A2%D0%9B%D0%9E_%D0%A1%D0%95%D0%A0%D0%AB%D0%99%2853%29_1.jpg https://optom-brend.ru/image/data/transfer/pelican/GFJS7117_%D0%A1%D0%92%D0%95%D0%A2%D0%9B%D0%9E_%D0%A1%D0%95%D0%A0%D0%AB%D0%99%2853%29_2.jpg;"10;11;6;7;8;9"
;GFJS7113 Джемпер для девочек Светло-серый(53);Джемпер для девочек.Состав: 93%хлопок 7%эластанВозрастная группа: Дети  (7-11)Сезон: ШколаКоллекция: ШКОЛА;876.0;15;;https://optom-brend.ru/image/data/transfer/pelican/GFJS7113_%D0%A1%D0%92%D0%95%D0%A2%D0%9B%D0%9E_%D0%A1%D0%95%D0%A0%D0%AB%D0%99%2853%29_1.jpg https://optom-brend.ru/image/data/transfer/pelican/GFJS7113_%D0%A1%D0%92%D0%95%D0%A2%D0%9B%D0%9E_%D0%A1%D0%95%D0%A0%D0%AB%D0%99%2853%29_2.jpg;"10;11;6;7;8;9"
;GFJ7124 Джемпер для девочек Синий(41);Джемпер для девочек полуприлегающего силуэта с отложным воротником на цельнокроеной стойке. Отрезная полукруглая кокетка из контрастного трикотажа. По шву втачивания кокетки и вдоль декоративной планки с пуговицами настрочено узкое эластичное кружево с фестонным краем. Маленький бантик из репсовой ленты в качестве изюминки. По спинке застежка на две пуговицы.Состав: 93%хлопок 7%эластанВозрастная группа: Дети  (7-11)Сезон: ШколаКоллекция: ШКОЛА;876.0;15;;https://optom-brend.ru/image/data/transfer/pelican/GFJ7124%D1%81%D0%B8%D0%BD%D0%B8%D0%B9-1.jpg https://optom-brend.ru/image/data/transfer/pelican/GFJ7124%D1%81%D0%B8%D0%BD%D0%B8%D0%B9-2.jpg;"6;7"
;BFP8002U Брюки для мальчиков Темно-серый(43);Трикотажные брюки для мальчиков. Небольшого объема, зауженные книзу, с поясом из основной ткани с регулировкой объема шнурком, без манжет. Вдоль боковых швов настрочен лампас из репсовой ленты.Состав: 92%хлопок 8%эластанВозрастная группа: Дети  (12-14)Сезон: ШколаКоллекция: ШКОЛА;1050.0;15;;https://optom-brend.ru/image/data/transfer/pelican/BFP8002U_%D1%82%D0%B5%D0%BC%D0%BD%D0%BE_%D1%81%D0%B5%D1%80%D1%8B%D0%B9%2843%29.jpg;"12;13;14"
;BFP7002U Брюки для мальчиков Темно-серый(43);Трикотажные брюки для мальчиков. Небольшого объема, зауженные книзу, с поясом из основной ткани с регулировкой объема шнурком, без манжет. Вдоль боковых швов настрочен лампас из репсовой ленты.Состав: 92%хлопок 8%эластанВозрастная группа: Дети  (7-11)Сезон: ШколаКоллекция: ШКОЛА;876.0;15;;https://optom-brend.ru/image/data/transfer/pelican/BFP8002U_%D1%82%D0%B5%D0%BC%D0%BD%D0%BE_%D1%81%D0%B5%D1%80%D1%8B%D0%B9%2843%29.jpg;"10;11;6;7;8;9"
