ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;MUB6836 Трусы мужские Синий(41);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257604873.jpg;"5XL"
;MUB6836 Трусы мужские Серый(40);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257604863.jpg;"5XL"
;MUB6835 Трусы мужские Сиреневый(42);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257604783.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16257604801.jpg;"5XL"
;MUB6835 Трусы мужские Серый(40);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257604743.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16257604761.jpg;"5XL"
;MUB6834 Трусы мужские Серый(40);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257604273.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16257604281.jpg;"5XL"
;MUB6834 Трусы мужские Джинс(10);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257604233.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16257604251.jpg;"5XL"
;MUB6834 Трусы мужские Бордовый(5);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257604193.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16257604211.jpg;"5XL"
;MUB6809 Трусы мужские Темно-серый(43);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257604033.jpg;"5XL"
;MUB6809 Трусы мужские Бордовый(5);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257603963.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16257603971.jpg;"5XL"
;MUB6805 Трусы мужские Зеленый(12);Мужские трусы боксеры. Имитация гульфика на 2 х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ОсеньКоллекция:;235.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16257603873.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16257603891.jpg;"5XL"
;MUB6001 Трусы мужские Черный(49);Классические мужские трусы-боксеры. Гульфик на пуговицах на передней части изделия.Состав: 100%хлопокВозрастная группа: StandardСезон: Весна;362.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16203909823.jpg;"3XL(54);L(48);XL(50);XXL(52)"
;MUB6001 Трусы мужские Синий(41);Классические мужские трусы-боксеры. Гульфик на пуговицах на передней части изделия.Состав: 100%хлопокВозрастная группа: StandardСезон: Весна;362.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16203909793.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16203909811.jpg;"3XL(54);L(48);M(46);XL(50);XXL(52)"
;MULC6001(2) Трусы мужские Темно-серый/синий(43/41);Мужские классические трусы-слипы. Высокая посадка. В комплекте 2 изделия.Состав: 100%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: БАЗОВЫЕ МОДЕЛИ;446.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16197004243.jpg;"L(48);M(46);XL(50);XXL(52)"
;MUHB6001 Трусы мужские Темно-серый(43);Классические мужские трусы-шорты. Средняя посадка.Состав: 93%хлопок 7%эластанВозрастная группа: StandardСезон: ВеснаКоллекция: БАЗОВЫЕ МОДЕЛИ;438.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196214153.jpg;"3XL(54);L(48);M(46);XL(50);XXL(52)"
;MUHB6001 Трусы мужские Черный(49);Классические мужские трусы-шорты. Средняя посадка.Состав: 93%хлопок 7%эластанВозрастная группа: StandardСезон: ВеснаКоллекция: БАЗОВЫЕ МОДЕЛИ;438.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196214123.jpg;"3XL(54);L(48);M(46);XL(50);XXL(52)"
;MUHB6001 Трусы мужские Синий(41);Классические мужские трусы-шорты. Средняя посадка.Состав: 93%хлопок 7%эластанВозрастная группа: StandardСезон: ВеснаКоллекция: БАЗОВЫЕ МОДЕЛИ;438.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196214113.jpg;"3XL(54);L(48);M(46);XL(50);XXL(52)"
;MUHB6001 Трусы мужские Серый(40);Классические мужские трусы-шорты. Средняя посадка.Состав: 93%хлопок 7%эластанВозрастная группа: StandardСезон: ВеснаКоллекция: БАЗОВЫЕ МОДЕЛИ;438.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196214073.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196214091.jpg;"3XL(54);L(48);XL(50);XXL(52)"
;MUHB6001 Трусы мужские Белый(2);Классические мужские трусы-шорты. Средняя посадка.Состав: 93%хлопок 7%эластанВозрастная группа: StandardСезон: ВеснаКоллекция: БАЗОВЫЕ МОДЕЛИ;438.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196214053.jpg;"3XL(54);L(48);XL(50);XXL(52)"
;MUB6770 Трусы мужские Фиолетовый(46);Мужские трусы-боксеры. Геометрический принт. Гульфик на 2-х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: МУЖСКОЕ БЕЛЬЕ;206.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196211843.jpg;"5XL"
;MUB6769 Трусы мужские Терракотовый(44);Мужские трусы-боксеры. Геометрический принт. Гульфик на 2-х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: МУЖСКОЕ БЕЛЬЕ;206.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196211713.jpg;"5XL"
;MUB6765 Трусы мужские Оливковый(30);Мужские трусы-боксеры. Геометрический принт. Гульфик на 2-х пуговицах.Состав: 100%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: МУЖСКОЕ БЕЛЬЕ;206.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196211443.jpg;"5XL"
;MUB6001 Трусы мужские Серый(40);Классические мужские трусы-боксеры. Гульфик на пуговицах на передней части изделия.Состав: 100%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: БАЗОВЫЕ МОДЕЛИ;362.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196209293.jpg;"3XL(54);L(48);XL(50);XXL(52)"
;TFATH6841 Комплект мужской Красный(18);Комплект мужской футболка и шорты. Рост 188 см. Футболка прямого кроя. Стойкий мягкий принт. Шорты длиной до колена темно серого меланжевого футера, боковые карманы. Пояс на широкой резинке с регулировкой объема шнуром.Состав: верх: 57%хлопок 38%полиэстер 5%эластан, низ: 65%полиэстер 35%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: ПИЖАМА-ПАТИ!;978.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196187513.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196187531.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196187552.jpg;"L;M"
;TFATH6840 Комплект мужской Светло-серый(53);Комплект мужской футболка и шорты. Рост 188 см. Футболка прямого кроя из меланжевого трикотажа. Стойкий эластичный принт. Перевод Не уходи. Шорты из темно серого меланжевого футера длиной до колена, боковые карманы. Пояс на широкой резинке с регулировкой объема шнуром.Состав: верх: 100%хлопок, вставка: 95%хлопок 5%эластан , низ: 65%полиэстер 35%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: ПИЖАМА-ПАТИ!;978.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196187463.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196187471.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196187492.jpg;"L;M;XL"
;TFATH6839 Комплект мужской Серый(40);Комплект мужской футболка и шорты. Рост 188 см.Футболка прямого кроя из меланжевого трикотажа. Стойкий эластичный принт. Перевод Делай это. Шорты из мягкого футера с боковыми карманами. Пояс на широкой резинке с регулировкой объема шнуром.Состав: верх: 100%хлопок, вставка: 95%хлопок 5%эластан , низ: 65%полиэстер 35%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: ПИЖАМА-ПАТИ!;978.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196187363.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196187381.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196187402.jpg;"L;M"
;MFATH6841 Комплект мужской Красный(18);Комплект мужской футболка и шорты. Рост 176 см.Футболка прямого кроя. Стойкий мягкий принт. Шорты длиной до колена из мягкого футера. Темно серый меланж, боковые карманы. Пояс на широкой резинке с дополнительной регулировкой шнуром.Состав: верх: 57%хлопок 38%полиэстер 5%эластан, низ: 65%полиэстер 35%хлопокВозрастная группа: StandardСезон: ВеснаКоллекция: ПИЖАМА-ПАТИ!;978.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196186993.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196187001.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196187032.jpg;"L;M"
