ID товара;наименование;описание;цена;орг %;ccылка на товар на сайте поставщика;ссылки на Фото;размер
;BZWL3075/1 Куртка для мальчиков Коричневый(17);Куртка для мальчиков. Рекомендованный температурный режим: не ниже -15°С. Базовые классические лекала, прямой силуэт, оптимальная длина, флисовый подклад, декоративные контрастные элементы и мех! Меховая опушка отстегивается. Двухцветная пластиковая молния с металлическим слайдером. Фиксирующая строчка предохраняет планку от «заедания» в процессе застегивания. Внутренний шнур со стоппером регулирует объем куртки по низу. Манжета по низу рукава наполовину из рибаны, регулируется патой на липе.Состав: 100%полиэстер, подклад: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ШЕРЛОК В ТРЕНДЕ!;1173.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196119423.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119441.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119452.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119474.jpg;"3"
;BZWL3075/2 Куртка для мальчиков Темно-серый(43);Куртка для мальчиков. Рекомендованный температурный режим: не ниже -15°С. Куртка прямого силуэта, умеренного объёма с втачным рукавом, слегка спущенное плечо, c перепадом длин по переду и спинке. На передней части изделия и рукаве настрочные лейблы. Спинка по линии талии с декоративной кулиской. Двухшовный неотстегивающийся капюшон с увеличенным уступом. Силиконовые стопперы для регулировки объема капюшона. По линии талии кулиска с внутреней регулировкой шнуром по линии талии. Боковые карманы с наклонной линией входа, на цветной молнии, имеющей ограничители. Внутренняя манжета по низу рукава из рибаны.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, sleeve lininng 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ШЕРЛОК В ТРЕНДЕ!;1173.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196119553.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119561.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119582.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119604.jpg;"3"
;BZWL3076 Куртка для мальчиков Синий(41);Куртка для мальчиков. Рекомендованный температурный режим: не ниже -15°С. Куртка удлиненная, прямого силуэта с большим перепадом длин по переду и спинке, которые образуют модный О-образный силуэт. По линии талии кулиска, позволяет регулировать степень воздухообмена и меняет силуэт. Рукав двухшовный, обеспечивает больший комфорт и удобство в движении. Боковые карманы с наклонной линией входа, на цветной молнии, имеющей ограничители. Внутренняя манжета по низу рукава из рибаны.Состав: 100%полиэстер, подклад: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ПОВЕЛИТЕЛЬ ДРАКОНОВ;1271.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196119623.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119641.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119652.jpg;"3;4;5"
;BZWL3076/1 Куртка для мальчиков Синий(41);Куртка для мальчиков. Рекомендованный температурный режим: не ниже -15°С. Куртка на синтепоне, с диагональными настрочками на передней части изделия и горизонтальными на спинке. Куртка с трикотажными манжетами по низу рукава и функциональными карманами на молнии по переду. Двухшовный неотстегивающийся капюшон с увеличенным уступом. Двухцветные пластиковые стопперы для регулировки объема капюшона в лицевой части. Внутренний шнур со стоппером регулирует объем куртки по низу. Внутренняя манжета по низу рукава из рибаны.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ПОВЕЛИТЕЛЬ ДРАКОНОВ;1271.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196119673.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119691.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119712.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119724.jpg;"2;3;4;5"
;BZWL3131 Куртка для мальчиков Темно-синий(54);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. Куртка осенняя на синтепоне, прямого силуэта. Верх воротника из бербера. Двухшовный неотстегивающийся капюшон с регулировкой объема. Курточная ткань с двусторонним водоотталкивающим покрытием. Широкая ветрозащитная планка. Тракторные молнии. Кожаные пуллеры. Боковые карманы с клапанами на кнопках. Внутренний шнур со стоппером регулирует объем куртки по низу. Внутренняя манжета по низу рукава из рибаны. Световозвращающие элементы.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: МОРСКИЕ ВОЛКИ;1173.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196119893.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119901.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119922.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119944.jpg;"2;3"
;BZWL4073/2 Куртка для мальчиков Темно-серый(43);Куртка для мальчиков. Рекомендованный температурный режим: не ниже -15°С. Куртка умеренного объёма с втачным рукавом. Куртка прямого силуэта, слегка зауженная к низу. Фигурные декоративные строчки в сочетании с утеплителем создают необычную рельефность. Капюшон отстегивается. Боковые карманы на молнии. Внутренний шнур со стоппером регулирует объем куртки по низу. Внутренняя манжета по низу рукава из рибаны.Состав: 100%полиэстер, подклад: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (7-11)Сезон: ОсеньКоллекция: ФОРСАЖ;1271.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196119953.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119971.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196119992.jpg;"7"
;BZXL3131 Куртка для мальчиков Зеленый(12);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. Новинка! Удлинённая куртка нового силуэта, увеличеного объема. Двухшовный неотстегивающийся капюшон с регулировкой объема и подкладкой из бербера. Воротник изнутри отделан рибаной. Курточная ткань с двусторонним водоотталкивающим покрытием. Широкая ветрозащитная планка. Тракторная молния с двумя слайдерами. Регулировка по талии широким декоративным шнуром. Накладные карманы. Внутренняя манжета по низу рукава из рибаны. Световозвращающие элементы.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: МОРСКИЕ ВОЛКИ;1271.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196121983.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196121991.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122012.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122034.jpg;"2;3;4"
;BZXL3131 Куртка для мальчиков Терракотовый(44);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. Новинка! Удлинённая куртка нового силуэта, увеличеного объема. Двухшовный неотстегивающийся капюшон с регулировкой объема и подкладкой из бербера. Воротник изнутри отделан рибаной. Курточная ткань с двусторонним водоотталкивающим покрытием. Широкая ветрозащитная планка. Тракторная молния с двумя слайдерами. Регулировка по талии широким декоративным шнуром. Накладные карманы. Внутренняя манжета по низу рукава из рибаны. Световозвращающие элементы.Состав: 100%полиэстер, подклад: 60%хлопок 40%полиэстер, подклад рукавов: 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: МОРСКИЕ ВОЛКИ;1271.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196122043.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122061.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122082.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122094.jpg;"2;3;4;5;6"
;BZXL3132/1 Куртка для мальчиков Темно-синий(54);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. Утеплённая осенняя куртка в стиле sport casual. Вариант с подиумными фишками этого сезона: огромный буквенный принт на рукавах и капюшоне и яркие акценты в фурнитуре. Воротник изнутри отделан рибаной. Курточная ткань с двусторонним водоотталкивающим покрытием. Широкая ветрозащитная планка. Тракторная молния с двумя слайдерами. Боковые карманы на молнии, с ограничителями. Манжета по низу рукава из рибаны, регулируется патой на липе.Состав: 100%полиэстер, подклад:1 60%хлопок 40%полиэстер, подклад:2 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЗАБЕЙ!;1173.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196122203.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122221.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122244.jpg;"2;3;4"
;BZXL3132/2 Куртка для мальчиков Зеленый(12);Куртка для мальчиков. Рекомендуемый температурный режим: не ниже -15°С. Куртка осенняя на синтепоне, прямого силуэта. Двухшовный неотстегивающийся капюшон с регулировкой объема. Воротник изнутри отделан рибаной. Курточная ткань с двусторонним водоотталкивающим покрытием. Широкая ветрозащитная планка. Тракторная молния с двумя слайдерами. Внутренняя кулиска для регулировки по талии шнуром со стоппером. Боковые карманы на молнии, с ограничителями. Манжета по низу рукава из рибаны, регулируется патой на липе. Световозвращающие элементы.Состав: 100%полиэстер, подклад:1 60%хлопок 40%полиэстер, подклад:2 100%полиэстер, утеплитель: 100%полиэстерВозрастная группа: Дети  (1-6)Сезон: ОсеньКоллекция: ЗАБЕЙ!;1173.0;15;;https://optom-brend.ru/image/data/transfer/csvParser/263/16196122263.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122281.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122292.jpg https://optom-brend.ru/image/data/transfer/csvParser/263/16196122314.jpg;"2;3"
